codec,qp,category,frame,num_points
avc,47,vase,frame000076_AVCRA_47,8244
avc,47,vase,frame000081_AVCRA_47,0
avc,47,vase,frame000086_AVCRA_47,0
avc,47,vase,frame000091_AVCRA_47,0
avc,47,vase,frame000096_AVCRA_47,0
avc,47,vase,frame000101_AVCRA_47,12029
avc,47,vase,frame000106_AVCRA_47,0
avc,47,vase,frame000111_AVCRA_47,5859
avc,47,vase,frame000116_AVCRA_47,24930
avc,47,vase,frame000121_AVCRA_47,18687
avc,47,vase,frame000126_AVCRA_47,16354
avc,47,vase,frame000131_AVCRA_47,20912
avc,47,vase,frame000136_AVCRA_47,12003
avc,47,vase,frame000141_AVCRA_47,14843
avc,47,vase,frame000146_AVCRA_47,11360
avc,47,vase,frame000151_AVCRA_47,12094
avc,47,vase,frame000156_AVCRA_47,0
avc,47,vase,frame000161_AVCRA_47,0
avc,47,vase,frame000166_AVCRA_47,0
avc,47,vase,frame000171_AVCRA_47,0
avc,47,vase,frame000176_AVCRA_47,0
avc,47,vase,frame000181_AVCRA_47,4791
avc,47,vase,frame000186_AVCRA_47,0
avc,47,vase,frame000191_AVCRA_47,195
avc,47,vase,frame000196_AVCRA_47,11
avc,47,vase,frame000201_AVCRA_47,1389
jpeg,10,backpack,frame000001_JPEG_Q10,27515
jpeg,10,backpack,frame000006_JPEG_Q10,31210
jpeg,10,backpack,frame000011_JPEG_Q10,24136
jpeg,10,backpack,frame000016_JPEG_Q10,21253
jpeg,10,backpack,frame000021_JPEG_Q10,27638
jpeg,10,backpack,frame000026_JPEG_Q10,21734
jpeg,10,backpack,frame000031_JPEG_Q10,23992
jpeg,10,backpack,frame000036_JPEG_Q10,20480
jpeg,10,backpack,frame000041_JPEG_Q10,11625
jpeg,10,backpack,frame000046_JPEG_Q10,30457
jpeg,10,backpack,frame000051_JPEG_Q10,44261
jpeg,10,backpack,frame000056_JPEG_Q10,44773
jpeg,10,backpack,frame000061_JPEG_Q10,51068
jpeg,10,backpack,frame000066_JPEG_Q10,48495
jpeg,10,backpack,frame000071_JPEG_Q10,43845
jpeg,10,backpack,frame000076_JPEG_Q10,39170
jpeg,10,backpack,frame000081_JPEG_Q10,48551
jpeg,10,backpack,frame000086_JPEG_Q10,42489
jpeg,10,backpack,frame000091_JPEG_Q10,46193
jpeg,10,backpack,frame000096_JPEG_Q10,13090
jpeg,10,backpack,frame000101_JPEG_Q10,35038
jpeg,10,backpack,frame000106_JPEG_Q10,40216
jpeg,10,backpack,frame000111_JPEG_Q10,17077
jpeg,10,backpack,frame000116_JPEG_Q10,15376
jpeg,10,backpack,frame000121_JPEG_Q10,2050
jpeg,10,backpack,frame000126_JPEG_Q10,0
jpeg,10,backpack,frame000131_JPEG_Q10,9542
jpeg,10,backpack,frame000136_JPEG_Q10,28396
jpeg,10,backpack,frame000141_JPEG_Q10,38913
jpeg,10,backpack,frame000146_JPEG_Q10,47261
jpeg,10,backpack,frame000151_JPEG_Q10,245
jpeg,10,backpack,frame000156_JPEG_Q10,75
jpeg,10,backpack,frame000161_JPEG_Q10,0
jpeg,10,backpack,frame000166_JPEG_Q10,0
jpeg,10,backpack,frame000171_JPEG_Q10,37574
jpeg,10,backpack,frame000176_JPEG_Q10,45341
jpeg,10,backpack,frame000181_JPEG_Q10,37074
jpeg,10,backpack,frame000186_JPEG_Q10,37601
jpeg,10,backpack,frame000191_JPEG_Q10,12986
jpeg,10,backpack,frame000196_JPEG_Q10,28276
jpeg,10,backpack,frame000201_JPEG_Q10,43071
jpeg,10,ball,frame000001_JPEG_Q10,34510
jpeg,10,ball,frame000006_JPEG_Q10,35857
jpeg,10,ball,frame000011_JPEG_Q10,29811
jpeg,10,ball,frame000016_JPEG_Q10,6992
jpeg,10,ball,frame000021_JPEG_Q10,7956
jpeg,10,ball,frame000026_JPEG_Q10,3775
jpeg,10,ball,frame000031_JPEG_Q10,18048
jpeg,10,ball,frame000036_JPEG_Q10,17264
jpeg,10,ball,frame000041_JPEG_Q10,12628
jpeg,10,ball,frame000046_JPEG_Q10,13655
jpeg,10,ball,frame000051_JPEG_Q10,12441
jpeg,10,ball,frame000056_JPEG_Q10,14170
jpeg,10,ball,frame000061_JPEG_Q10,12297
jpeg,10,ball,frame000066_JPEG_Q10,13130
jpeg,10,ball,frame000071_JPEG_Q10,11011
jpeg,10,ball,frame000076_JPEG_Q10,10688
jpeg,10,ball,frame000081_JPEG_Q10,11030
jpeg,10,ball,frame000086_JPEG_Q10,14125
jpeg,10,ball,frame000091_JPEG_Q10,10391
jpeg,10,ball,frame000096_JPEG_Q10,11722
jpeg,10,ball,frame000101_JPEG_Q10,5934
jpeg,10,ball,frame000106_JPEG_Q10,6080
jpeg,10,ball,frame000111_JPEG_Q10,11660
jpeg,10,ball,frame000116_JPEG_Q10,8732
jpeg,10,ball,frame000121_JPEG_Q10,2579
jpeg,10,ball,frame000126_JPEG_Q10,4827
jpeg,10,ball,frame000131_JPEG_Q10,3779
jpeg,10,ball,frame000136_JPEG_Q10,12894
jpeg,10,ball,frame000141_JPEG_Q10,6042
jpeg,10,ball,frame000146_JPEG_Q10,11432
jpeg,10,ball,frame000151_JPEG_Q10,8085
jpeg,10,ball,frame000156_JPEG_Q10,16040
jpeg,10,ball,frame000161_JPEG_Q10,20427
jpeg,10,ball,frame000166_JPEG_Q10,11971
jpeg,10,ball,frame000171_JPEG_Q10,11140
jpeg,10,ball,frame000176_JPEG_Q10,13887
jpeg,10,ball,frame000181_JPEG_Q10,5018
jpeg,10,ball,frame000186_JPEG_Q10,3590
jpeg,10,ball,frame000191_JPEG_Q10,1262
jpeg,10,ball,frame000196_JPEG_Q10,11434
jpeg,10,ball,frame000201_JPEG_Q10,11271
jpeg,10,book,frame000001_JPEG_Q10,36983
jpeg,10,book,frame000006_JPEG_Q10,37269
jpeg,10,book,frame000011_JPEG_Q10,36425
jpeg,10,book,frame000016_JPEG_Q10,22540
jpeg,10,book,frame000021_JPEG_Q10,10683
jpeg,10,book,frame000026_JPEG_Q10,15619
jpeg,10,book,frame000031_JPEG_Q10,27342
jpeg,10,book,frame000036_JPEG_Q10,35085
jpeg,10,book,frame000041_JPEG_Q10,32568
jpeg,10,book,frame000046_JPEG_Q10,32136
jpeg,10,book,frame000051_JPEG_Q10,26837
jpeg,10,book,frame000056_JPEG_Q10,21008
jpeg,10,book,frame000061_JPEG_Q10,20525
jpeg,10,book,frame000066_JPEG_Q10,24293
jpeg,10,book,frame000071_JPEG_Q10,26688
jpeg,10,book,frame000076_JPEG_Q10,29469
jpeg,10,book,frame000081_JPEG_Q10,32456
jpeg,10,book,frame000086_JPEG_Q10,32985
jpeg,10,book,frame000091_JPEG_Q10,35948
jpeg,10,book,frame000096_JPEG_Q10,35843
jpeg,10,book,frame000101_JPEG_Q10,33303
jpeg,10,book,frame000106_JPEG_Q10,25781
jpeg,10,book,frame000111_JPEG_Q10,25756
jpeg,10,book,frame000116_JPEG_Q10,28691
jpeg,10,book,frame000121_JPEG_Q10,31436
jpeg,10,book,frame000126_JPEG_Q10,27658
jpeg,10,book,frame000131_JPEG_Q10,26155
jpeg,10,book,frame000136_JPEG_Q10,23716
jpeg,10,book,frame000141_JPEG_Q10,19895
jpeg,10,book,frame000146_JPEG_Q10,24285
jpeg,10,book,frame000151_JPEG_Q10,16375
jpeg,10,book,frame000156_JPEG_Q10,20687
jpeg,10,book,frame000161_JPEG_Q10,31691
jpeg,10,book,frame000166_JPEG_Q10,28626
jpeg,10,book,frame000171_JPEG_Q10,36917
jpeg,10,book,frame000176_JPEG_Q10,37209
jpeg,10,book,frame000181_JPEG_Q10,34315
jpeg,10,book,frame000186_JPEG_Q10,38436
jpeg,10,book,frame000191_JPEG_Q10,36941
jpeg,10,book,frame000196_JPEG_Q10,27207
jpeg,10,book,frame000201_JPEG_Q10,19953
jpeg,10,chair,frame000001_JPEG_Q10,5216
jpeg,10,chair,frame000006_JPEG_Q10,6559
jpeg,10,chair,frame000011_JPEG_Q10,10783
jpeg,10,chair,frame000016_JPEG_Q10,14438
jpeg,10,chair,frame000021_JPEG_Q10,29292
jpeg,10,chair,frame000026_JPEG_Q10,28001
jpeg,10,chair,frame000031_JPEG_Q10,22389
jpeg,10,chair,frame000036_JPEG_Q10,3263
jpeg,10,chair,frame000041_JPEG_Q10,4867
jpeg,10,chair,frame000046_JPEG_Q10,11988
jpeg,10,chair,frame000051_JPEG_Q10,16261
jpeg,10,chair,frame000056_JPEG_Q10,13915
jpeg,10,chair,frame000061_JPEG_Q10,9553
jpeg,10,chair,frame000066_JPEG_Q10,6655
jpeg,10,chair,frame000071_JPEG_Q10,4399
jpeg,10,chair,frame000076_JPEG_Q10,4105
jpeg,10,chair,frame000081_JPEG_Q10,3150
jpeg,10,chair,frame000086_JPEG_Q10,4925
jpeg,10,chair,frame000091_JPEG_Q10,5389
jpeg,10,chair,frame000096_JPEG_Q10,6137
jpeg,10,chair,frame000101_JPEG_Q10,3437
jpeg,10,chair,frame000106_JPEG_Q10,2914
jpeg,10,chair,frame000111_JPEG_Q10,4817
jpeg,10,chair,frame000116_JPEG_Q10,3129
jpeg,10,chair,frame000121_JPEG_Q10,3745
jpeg,10,chair,frame000126_JPEG_Q10,6112
jpeg,10,chair,frame000131_JPEG_Q10,12261
jpeg,10,chair,frame000136_JPEG_Q10,5958
jpeg,10,chair,frame000141_JPEG_Q10,5748
jpeg,10,chair,frame000146_JPEG_Q10,7429
jpeg,10,chair,frame000151_JPEG_Q10,7885
jpeg,10,chair,frame000156_JPEG_Q10,7840
jpeg,10,chair,frame000161_JPEG_Q10,9580
jpeg,10,chair,frame000166_JPEG_Q10,3600
jpeg,10,chair,frame000171_JPEG_Q10,684
jpeg,10,chair,frame000176_JPEG_Q10,3522
jpeg,10,chair,frame000181_JPEG_Q10,1735
jpeg,10,chair,frame000186_JPEG_Q10,101
jpeg,10,chair,frame000191_JPEG_Q10,51
jpeg,10,chair,frame000196_JPEG_Q10,124
jpeg,10,chair,frame000201_JPEG_Q10,3437
jpeg,10,handbag,frame000001_JPEG_Q10,9114
jpeg,10,handbag,frame000006_JPEG_Q10,9472
jpeg,10,handbag,frame000011_JPEG_Q10,6523
jpeg,10,handbag,frame000016_JPEG_Q10,8418
jpeg,10,handbag,frame000021_JPEG_Q10,7346
jpeg,10,handbag,frame000026_JPEG_Q10,5106
jpeg,10,handbag,frame000031_JPEG_Q10,1644
jpeg,10,handbag,frame000036_JPEG_Q10,6929
jpeg,10,handbag,frame000041_JPEG_Q10,7818
jpeg,10,handbag,frame000046_JPEG_Q10,14258
jpeg,10,handbag,frame000051_JPEG_Q10,16343
jpeg,10,handbag,frame000056_JPEG_Q10,18493
jpeg,10,handbag,frame000061_JPEG_Q10,14088
jpeg,10,handbag,frame000066_JPEG_Q10,9986
jpeg,10,handbag,frame000071_JPEG_Q10,13293
jpeg,10,handbag,frame000076_JPEG_Q10,9753
jpeg,10,handbag,frame000081_JPEG_Q10,8447
jpeg,10,handbag,frame000086_JPEG_Q10,3466
jpeg,10,handbag,frame000091_JPEG_Q10,3497
jpeg,10,handbag,frame000096_JPEG_Q10,4767
jpeg,10,handbag,frame000101_JPEG_Q10,7334
jpeg,10,handbag,frame000106_JPEG_Q10,6321
jpeg,10,handbag,frame000111_JPEG_Q10,10952
jpeg,10,handbag,frame000116_JPEG_Q10,20508
jpeg,10,handbag,frame000121_JPEG_Q10,20822
jpeg,10,handbag,frame000126_JPEG_Q10,22900
jpeg,10,handbag,frame000131_JPEG_Q10,13102
jpeg,10,handbag,frame000136_JPEG_Q10,15623
jpeg,10,handbag,frame000141_JPEG_Q10,9239
jpeg,10,handbag,frame000146_JPEG_Q10,11561
jpeg,10,handbag,frame000151_JPEG_Q10,12281
jpeg,10,handbag,frame000156_JPEG_Q10,11679
jpeg,10,handbag,frame000161_JPEG_Q10,10986
jpeg,10,handbag,frame000166_JPEG_Q10,12170
jpeg,10,handbag,frame000171_JPEG_Q10,9743
jpeg,10,handbag,frame000176_JPEG_Q10,11215
jpeg,10,handbag,frame000181_JPEG_Q10,12698
jpeg,10,handbag,frame000186_JPEG_Q10,12227
jpeg,10,handbag,frame000191_JPEG_Q10,9725
jpeg,10,handbag,frame000196_JPEG_Q10,11010
jpeg,10,handbag,frame000201_JPEG_Q10,11155
jpeg,10,laptop,frame000001_JPEG_Q10,59902
jpeg,10,laptop,frame000028_JPEG_Q10,36133
jpeg,10,laptop,frame000045_JPEG_Q10,4475
jpeg,10,laptop,frame000050_JPEG_Q10,1971
jpeg,10,laptop,frame000055_JPEG_Q10,3744
jpeg,10,laptop,frame000060_JPEG_Q10,35998
jpeg,10,laptop,frame000065_JPEG_Q10,42955
jpeg,10,laptop,frame000070_JPEG_Q10,39772
jpeg,10,laptop,frame000075_JPEG_Q10,30036
jpeg,10,laptop,frame000080_JPEG_Q10,43906
jpeg,10,laptop,frame000085_JPEG_Q10,51216
jpeg,10,laptop,frame000090_JPEG_Q10,39113
jpeg,10,laptop,frame000095_JPEG_Q10,34361
jpeg,10,laptop,frame000100_JPEG_Q10,22836
jpeg,10,laptop,frame000105_JPEG_Q10,40354
jpeg,10,laptop,frame000110_JPEG_Q10,54223
jpeg,10,laptop,frame000115_JPEG_Q10,48200
jpeg,10,laptop,frame000120_JPEG_Q10,50753
jpeg,10,laptop,frame000125_JPEG_Q10,59266
jpeg,10,laptop,frame000130_JPEG_Q10,55894
jpeg,10,laptop,frame000135_JPEG_Q10,46080
jpeg,10,laptop,frame000140_JPEG_Q10,48241
jpeg,10,laptop,frame000145_JPEG_Q10,26071
jpeg,10,laptop,frame000150_JPEG_Q10,31557
jpeg,10,laptop,frame000155_JPEG_Q10,44510
jpeg,10,laptop,frame000160_JPEG_Q10,46333
jpeg,10,laptop,frame000165_JPEG_Q10,48195
jpeg,10,laptop,frame000180_JPEG_Q10,34587
jpeg,10,plant,frame000001_JPEG_Q10,12032
jpeg,10,plant,frame000006_JPEG_Q10,13853
jpeg,10,plant,frame000011_JPEG_Q10,12658
jpeg,10,plant,frame000016_JPEG_Q10,10750
jpeg,10,plant,frame000021_JPEG_Q10,11835
jpeg,10,plant,frame000026_JPEG_Q10,14768
jpeg,10,plant,frame000031_JPEG_Q10,15238
jpeg,10,plant,frame000036_JPEG_Q10,18133
jpeg,10,plant,frame000041_JPEG_Q10,14821
jpeg,10,plant,frame000046_JPEG_Q10,3514
jpeg,10,plant,frame000051_JPEG_Q10,12437
jpeg,10,plant,frame000056_JPEG_Q10,20465
jpeg,10,plant,frame000061_JPEG_Q10,22478
jpeg,10,plant,frame000066_JPEG_Q10,3647
jpeg,10,plant,frame000071_JPEG_Q10,16890
jpeg,10,plant,frame000076_JPEG_Q10,301
jpeg,10,plant,frame000081_JPEG_Q10,5412
jpeg,10,plant,frame000086_JPEG_Q10,16285
jpeg,10,plant,frame000091_JPEG_Q10,11513
jpeg,10,plant,frame000096_JPEG_Q10,394
jpeg,10,plant,frame000101_JPEG_Q10,18281
jpeg,10,plant,frame000106_JPEG_Q10,19487
jpeg,10,plant,frame000111_JPEG_Q10,19537
jpeg,10,plant,frame000116_JPEG_Q10,20390
jpeg,10,plant,frame000121_JPEG_Q10,20732
jpeg,10,plant,frame000126_JPEG_Q10,21248
jpeg,10,plant,frame000131_JPEG_Q10,22721
jpeg,10,plant,frame000136_JPEG_Q10,16711
jpeg,10,plant,frame000141_JPEG_Q10,20374
jpeg,10,plant,frame000146_JPEG_Q10,27188
jpeg,10,plant,frame000151_JPEG_Q10,0
jpeg,10,plant,frame000156_JPEG_Q10,18608
jpeg,10,plant,frame000161_JPEG_Q10,18751
jpeg,10,plant,frame000166_JPEG_Q10,4194
jpeg,10,plant,frame000171_JPEG_Q10,27324
jpeg,10,plant,frame000177_JPEG_Q10,25352
jpeg,10,plant,frame000182_JPEG_Q10,29572
jpeg,10,plant,frame000187_JPEG_Q10,11390
jpeg,10,plant,frame000192_JPEG_Q10,24809
jpeg,10,plant,frame000197_JPEG_Q10,29312
jpeg,10,teddybear,frame000001_JPEG_Q10,0
jpeg,10,teddybear,frame000006_JPEG_Q10,0
jpeg,10,teddybear,frame000011_JPEG_Q10,0
jpeg,10,teddybear,frame000016_JPEG_Q10,0
jpeg,10,teddybear,frame000021_JPEG_Q10,0
jpeg,10,teddybear,frame000026_JPEG_Q10,15753
jpeg,10,teddybear,frame000031_JPEG_Q10,10808
jpeg,10,teddybear,frame000036_JPEG_Q10,13471
jpeg,10,teddybear,frame000041_JPEG_Q10,21129
jpeg,10,teddybear,frame000046_JPEG_Q10,0
jpeg,10,teddybear,frame000051_JPEG_Q10,332
jpeg,10,teddybear,frame000056_JPEG_Q10,0
jpeg,10,teddybear,frame000061_JPEG_Q10,1847
jpeg,10,teddybear,frame000066_JPEG_Q10,0
jpeg,10,teddybear,frame000071_JPEG_Q10,0
jpeg,10,teddybear,frame000076_JPEG_Q10,0
jpeg,10,teddybear,frame000081_JPEG_Q10,0
jpeg,10,teddybear,frame000086_JPEG_Q10,0
jpeg,10,teddybear,frame000091_JPEG_Q10,86
jpeg,10,teddybear,frame000096_JPEG_Q10,8974
jpeg,10,teddybear,frame000101_JPEG_Q10,368
jpeg,10,teddybear,frame000106_JPEG_Q10,17450
jpeg,10,teddybear,frame000111_JPEG_Q10,20392
jpeg,10,teddybear,frame000116_JPEG_Q10,12058
jpeg,10,teddybear,frame000121_JPEG_Q10,11734
jpeg,10,teddybear,frame000126_JPEG_Q10,8072
jpeg,10,teddybear,frame000131_JPEG_Q10,0
jpeg,10,teddybear,frame000136_JPEG_Q10,0
jpeg,10,teddybear,frame000141_JPEG_Q10,77
jpeg,10,teddybear,frame000146_JPEG_Q10,0
jpeg,10,teddybear,frame000151_JPEG_Q10,0
jpeg,10,teddybear,frame000156_JPEG_Q10,0
jpeg,10,teddybear,frame000161_JPEG_Q10,9357
jpeg,10,teddybear,frame000166_JPEG_Q10,58
jpeg,10,teddybear,frame000171_JPEG_Q10,3261
jpeg,10,teddybear,frame000176_JPEG_Q10,4
jpeg,10,teddybear,frame000181_JPEG_Q10,85
jpeg,10,teddybear,frame000186_JPEG_Q10,617
jpeg,10,teddybear,frame000191_JPEG_Q10,0
jpeg,10,teddybear,frame000196_JPEG_Q10,1653
jpeg,10,teddybear,frame000201_JPEG_Q10,9849
jpeg,10,vase,frame000001_JPEG_Q10,12705
jpeg,10,vase,frame000006_JPEG_Q10,18199
jpeg,10,vase,frame000011_JPEG_Q10,7828
jpeg,10,vase,frame000016_JPEG_Q10,15478
jpeg,10,vase,frame000021_JPEG_Q10,4313
jpeg,10,vase,frame000026_JPEG_Q10,8962
jpeg,10,vase,frame000031_JPEG_Q10,6547
jpeg,10,vase,frame000036_JPEG_Q10,16806
jpeg,10,vase,frame000041_JPEG_Q10,17684
jpeg,10,vase,frame000046_JPEG_Q10,14580
jpeg,10,vase,frame000051_JPEG_Q10,16075
jpeg,10,vase,frame000056_JPEG_Q10,19960
jpeg,10,vase,frame000061_JPEG_Q10,11291
jpeg,10,vase,frame000066_JPEG_Q10,11692
jpeg,10,vase,frame000071_JPEG_Q10,17917
jpeg,10,vase,frame000076_JPEG_Q10,11669
jpeg,10,vase,frame000081_JPEG_Q10,1188
jpeg,10,vase,frame000086_JPEG_Q10,2780
jpeg,10,vase,frame000091_JPEG_Q10,1032
jpeg,10,vase,frame000096_JPEG_Q10,2903
jpeg,10,vase,frame000101_JPEG_Q10,3979
jpeg,10,vase,frame000106_JPEG_Q10,1409
jpeg,10,vase,frame000111_JPEG_Q10,13642
jpeg,10,vase,frame000116_JPEG_Q10,9710
jpeg,10,vase,frame000121_JPEG_Q10,9294
jpeg,10,vase,frame000126_JPEG_Q10,16051
jpeg,10,vase,frame000131_JPEG_Q10,8705
jpeg,10,vase,frame000136_JPEG_Q10,12944
jpeg,10,vase,frame000141_JPEG_Q10,13371
jpeg,10,vase,frame000146_JPEG_Q10,7823
jpeg,10,vase,frame000151_JPEG_Q10,7484
jpeg,10,vase,frame000156_JPEG_Q10,994
jpeg,10,vase,frame000161_JPEG_Q10,3214
jpeg,10,vase,frame000166_JPEG_Q10,8116
jpeg,10,vase,frame000171_JPEG_Q10,14321
jpeg,10,vase,frame000176_JPEG_Q10,13759
jpeg,10,vase,frame000181_JPEG_Q10,11214
jpeg,10,vase,frame000186_JPEG_Q10,12264
jpeg,10,vase,frame000191_JPEG_Q10,9608
jpeg,10,vase,frame000196_JPEG_Q10,9968
jpeg,10,vase,frame000201_JPEG_Q10,7965
jpeg,20,backpack,frame000001_JPEG_Q20,33822
jpeg,20,backpack,frame000006_JPEG_Q20,35699
jpeg,20,backpack,frame000011_JPEG_Q20,29379
jpeg,20,backpack,frame000016_JPEG_Q20,33478
jpeg,20,backpack,frame000021_JPEG_Q20,32902
jpeg,20,backpack,frame000026_JPEG_Q20,30412
jpeg,20,backpack,frame000031_JPEG_Q20,37247
jpeg,20,backpack,frame000036_JPEG_Q20,41024
jpeg,20,backpack,frame000041_JPEG_Q20,29201
jpeg,20,backpack,frame000046_JPEG_Q20,35498
jpeg,20,backpack,frame000051_JPEG_Q20,50290
jpeg,20,backpack,frame000056_JPEG_Q20,53729
jpeg,20,backpack,frame000061_JPEG_Q20,58899
jpeg,20,backpack,frame000066_JPEG_Q20,63362
jpeg,20,backpack,frame000071_JPEG_Q20,46704
jpeg,20,backpack,frame000076_JPEG_Q20,42152
jpeg,20,backpack,frame000081_JPEG_Q20,50032
jpeg,20,backpack,frame000086_JPEG_Q20,45782
jpeg,20,backpack,frame000091_JPEG_Q20,46265
jpeg,20,backpack,frame000096_JPEG_Q20,30790
jpeg,20,backpack,frame000101_JPEG_Q20,39798
jpeg,20,backpack,frame000106_JPEG_Q20,42612
jpeg,20,backpack,frame000111_JPEG_Q20,31778
jpeg,20,backpack,frame000116_JPEG_Q20,36143
jpeg,20,backpack,frame000121_JPEG_Q20,8933
jpeg,20,backpack,frame000126_JPEG_Q20,28478
jpeg,20,backpack,frame000131_JPEG_Q20,24789
jpeg,20,backpack,frame000136_JPEG_Q20,42167
jpeg,20,backpack,frame000141_JPEG_Q20,44606
jpeg,20,backpack,frame000146_JPEG_Q20,54825
jpeg,20,backpack,frame000151_JPEG_Q20,31570
jpeg,20,backpack,frame000156_JPEG_Q20,38936
jpeg,20,backpack,frame000161_JPEG_Q20,25916
jpeg,20,backpack,frame000166_JPEG_Q20,33859
jpeg,20,backpack,frame000171_JPEG_Q20,43738
jpeg,20,backpack,frame000176_JPEG_Q20,47608
jpeg,20,backpack,frame000181_JPEG_Q20,45922
jpeg,20,backpack,frame000186_JPEG_Q20,45965
jpeg,20,backpack,frame000191_JPEG_Q20,32159
jpeg,20,backpack,frame000196_JPEG_Q20,42545
jpeg,20,backpack,frame000201_JPEG_Q20,52999
jpeg,20,ball,frame000001_JPEG_Q20,42688
jpeg,20,ball,frame000006_JPEG_Q20,42487
jpeg,20,ball,frame000011_JPEG_Q20,38374
jpeg,20,ball,frame000016_JPEG_Q20,22175
jpeg,20,ball,frame000021_JPEG_Q20,23912
jpeg,20,ball,frame000026_JPEG_Q20,14191
jpeg,20,ball,frame000031_JPEG_Q20,36678
jpeg,20,ball,frame000036_JPEG_Q20,31329
jpeg,20,ball,frame000041_JPEG_Q20,14531
jpeg,20,ball,frame000046_JPEG_Q20,31411
jpeg,20,ball,frame000051_JPEG_Q20,20030
jpeg,20,ball,frame000056_JPEG_Q20,25270
jpeg,20,ball,frame000061_JPEG_Q20,20026
jpeg,20,ball,frame000066_JPEG_Q20,14001
jpeg,20,ball,frame000071_JPEG_Q20,17861
jpeg,20,ball,frame000076_JPEG_Q20,15864
jpeg,20,ball,frame000081_JPEG_Q20,14084
jpeg,20,ball,frame000086_JPEG_Q20,21027
jpeg,20,ball,frame000091_JPEG_Q20,16999
jpeg,20,ball,frame000096_JPEG_Q20,18548
jpeg,20,ball,frame000101_JPEG_Q20,16472
jpeg,20,ball,frame000106_JPEG_Q20,10834
jpeg,20,ball,frame000111_JPEG_Q20,15452
jpeg,20,ball,frame000116_JPEG_Q20,21599
jpeg,20,ball,frame000121_JPEG_Q20,17786
jpeg,20,ball,frame000126_JPEG_Q20,20454
jpeg,20,ball,frame000131_JPEG_Q20,21193
jpeg,20,ball,frame000136_JPEG_Q20,31328
jpeg,20,ball,frame000141_JPEG_Q20,26034
jpeg,20,ball,frame000146_JPEG_Q20,27024
jpeg,20,ball,frame000151_JPEG_Q20,22626
jpeg,20,ball,frame000156_JPEG_Q20,29602
jpeg,20,ball,frame000161_JPEG_Q20,31838
jpeg,20,ball,frame000166_JPEG_Q20,26761
jpeg,20,ball,frame000171_JPEG_Q20,27475
jpeg,20,ball,frame000176_JPEG_Q20,31573
jpeg,20,ball,frame000181_JPEG_Q20,16347
jpeg,20,ball,frame000186_JPEG_Q20,25807
jpeg,20,ball,frame000191_JPEG_Q20,25156
jpeg,20,ball,frame000196_JPEG_Q20,30555
jpeg,20,ball,frame000201_JPEG_Q20,30755
jpeg,20,book,frame000001_JPEG_Q20,39259
jpeg,20,book,frame000006_JPEG_Q20,40997
jpeg,20,book,frame000011_JPEG_Q20,41231
jpeg,20,book,frame000016_JPEG_Q20,35846
jpeg,20,book,frame000021_JPEG_Q20,20533
jpeg,20,book,frame000026_JPEG_Q20,24426
jpeg,20,book,frame000031_JPEG_Q20,32063
jpeg,20,book,frame000036_JPEG_Q20,42024
jpeg,20,book,frame000041_JPEG_Q20,36146
jpeg,20,book,frame000046_JPEG_Q20,31752
jpeg,20,book,frame000051_JPEG_Q20,26904
jpeg,20,book,frame000056_JPEG_Q20,23974
jpeg,20,book,frame000061_JPEG_Q20,21308
jpeg,20,book,frame000066_JPEG_Q20,26741
jpeg,20,book,frame000071_JPEG_Q20,28166
jpeg,20,book,frame000076_JPEG_Q20,29012
jpeg,20,book,frame000081_JPEG_Q20,30921
jpeg,20,book,frame000086_JPEG_Q20,30586
jpeg,20,book,frame000091_JPEG_Q20,38564
jpeg,20,book,frame000096_JPEG_Q20,37531
jpeg,20,book,frame000101_JPEG_Q20,34180
jpeg,20,book,frame000106_JPEG_Q20,26511
jpeg,20,book,frame000111_JPEG_Q20,26464
jpeg,20,book,frame000116_JPEG_Q20,29139
jpeg,20,book,frame000121_JPEG_Q20,32342
jpeg,20,book,frame000126_JPEG_Q20,26776
jpeg,20,book,frame000131_JPEG_Q20,22879
jpeg,20,book,frame000136_JPEG_Q20,22074
jpeg,20,book,frame000141_JPEG_Q20,19391
jpeg,20,book,frame000146_JPEG_Q20,21845
jpeg,20,book,frame000151_JPEG_Q20,13340
jpeg,20,book,frame000156_JPEG_Q20,18651
jpeg,20,book,frame000161_JPEG_Q20,32151
jpeg,20,book,frame000166_JPEG_Q20,36041
jpeg,20,book,frame000171_JPEG_Q20,38329
jpeg,20,book,frame000176_JPEG_Q20,36898
jpeg,20,book,frame000181_JPEG_Q20,39312
jpeg,20,book,frame000186_JPEG_Q20,39583
jpeg,20,book,frame000191_JPEG_Q20,32401
jpeg,20,book,frame000196_JPEG_Q20,29104
jpeg,20,book,frame000201_JPEG_Q20,29220
jpeg,20,chair,frame000001_JPEG_Q20,4549
jpeg,20,chair,frame000006_JPEG_Q20,5484
jpeg,20,chair,frame000011_JPEG_Q20,9900
jpeg,20,chair,frame000016_JPEG_Q20,16435
jpeg,20,chair,frame000021_JPEG_Q20,28385
jpeg,20,chair,frame000026_JPEG_Q20,28651
jpeg,20,chair,frame000031_JPEG_Q20,19161
jpeg,20,chair,frame000036_JPEG_Q20,9470
jpeg,20,chair,frame000041_JPEG_Q20,9942
jpeg,20,chair,frame000046_JPEG_Q20,8937
jpeg,20,chair,frame000051_JPEG_Q20,12530
jpeg,20,chair,frame000056_JPEG_Q20,14284
jpeg,20,chair,frame000061_JPEG_Q20,4343
